tsne_x,tsne_y,label_mood,player_id
-37.69955,3.8958867,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-38.283417,3.9022136,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-40.49118,-21.352438,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-40.42739,-22.42453,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-40.643986,-22.836895,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-40.98885,-23.393845,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-41.595947,-24.047937,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
2.5053954,16.17791,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
2.4226186,16.222082,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-18.044168,21.368319,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-63.19365,17.756763,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-70.04364,16.94181,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-70.1546,16.859886,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-70.29337,16.760996,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-62.654762,-6.873079,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-62.647,-6.893036,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-16.595634,13.380491,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-16.61662,13.295557,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-34.715748,49.58226,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-34.240337,50.547134,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-34.05016,50.770824,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-32.944656,51.950256,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-32.36119,52.522648,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-34.051384,-28.034021,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
1.7652595,11.529521,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
2.1010563,10.892646,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
2.4010928,10.37369,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
2.4162626,10.194095,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
3.2310133,9.551162,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
23.350681,-11.790942,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
85.161026,-12.575358,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
76.42655,-7.967192,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-47.87563,-21.466623,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-47.66398,-20.789515,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-47.63571,-20.588238,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-52.842186,12.572453,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-52.699314,12.225899,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-52.571148,11.5013,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-52.24544,11.256662,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-14.836327,-7.8292017,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-14.849177,-7.885384,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
22.215712,-16.801035,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
22.274841,-16.35684,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
22.30932,-16.181559,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
22.228697,-15.46771,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
62.759907,6.1359468,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
66.039085,20.889791,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-22.485481,-18.563175,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-22.402739,-18.51214,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-21.331444,-18.977823,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-66.716095,-10.368761,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-66.81635,-9.9142685,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-66.87061,-9.62661,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-48.654625,-32.112007,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
-48.502213,-31.175674,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
-48.463406,-31.011244,1,0B5863F1-A482-C95D-EA42-9183B5BDFA12
-15.754068,35.006508,1,0B5863F1-A482-C95D-EA42-9183B5BDFA12
-15.756917,35.001114,2,0B5863F1-A482-C95D-EA42-9183B5BDFA12
-0.8580912,24.111536,2,0B5863F1-A482-C95D-EA42-9183B5BDFA12
25.092155,16.137678,1,0B5863F1-A482-C95D-EA42-9183B5BDFA12
25.472582,15.889399,1,0B5863F1-A482-C95D-EA42-9183B5BDFA12
62.123547,-13.561584,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
62.411343,-7.328445,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
42.025936,-7.3726106,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
12.3264675,-34.658516,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
36.39837,20.005825,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
36.388126,19.981768,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
49.266132,-28.580074,1,0B5863F1-A482-C95D-EA42-9183B5BDFA12
49.283306,-28.577255,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
69.31125,2.9309442,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
69.50761,3.8184648,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
57.407627,0.69702053,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
45.62109,-15.139377,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
46.3569,-17.183132,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
46.27262,-17.543259,1,0B5863F1-A482-C95D-EA42-9183B5BDFA12
46.183655,-17.74552,1,0B5863F1-A482-C95D-EA42-9183B5BDFA12
-70.21521,-7.461253,1,0B5863F1-A482-C95D-EA42-9183B5BDFA12
51.908478,15.587463,1,0D759376-3F10-1BEB-7205-E91B8BF17984
52.195988,15.089605,2,0D759376-3F10-1BEB-7205-E91B8BF17984
52.89428,14.258103,2,0D759376-3F10-1BEB-7205-E91B8BF17984
53.10463,14.129052,2,0D759376-3F10-1BEB-7205-E91B8BF17984
53.38101,14.5145855,2,0D759376-3F10-1BEB-7205-E91B8BF17984
34.95935,27.521753,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-62.758568,16.001379,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-62.7917,15.925738,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-73.745544,-1.4443247,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-73.224556,-1.9379206,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-33.7197,4.3175673,1,0D759376-3F10-1BEB-7205-E91B8BF17984
-14.68884,-5.144745,1,0D759376-3F10-1BEB-7205-E91B8BF17984
23.899939,-54.855125,2,0D759376-3F10-1BEB-7205-E91B8BF17984
23.820118,-54.823196,2,0D759376-3F10-1BEB-7205-E91B8BF17984
23.07295,-54.57289,2,0D759376-3F10-1BEB-7205-E91B8BF17984
2.7198691,-60.335148,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-0.735343,-49.236267,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-16.537,11.221446,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-3.061246,10.711677,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-2.8917916,10.744724,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-2.226469,10.887889,2,0D759376-3F10-1BEB-7205-E91B8BF17984
8.949637,6.1115856,2,0D759376-3F10-1BEB-7205-E91B8BF17984
8.805363,5.907681,2,0D759376-3F10-1BEB-7205-E91B8BF17984
8.439255,5.519132,2,0D759376-3F10-1BEB-7205-E91B8BF17984
-8.007009,6.7201176,0,0F3B2D98-51FE-5265-3746-A0763DE31C98
-8.139919,6.9264,0,0F3B2D98-51FE-5265-3746-A0763DE31C98
-8.494928,7.352785,0,0F3B2D98-51FE-5265-3746-A0763DE31C98
17.784088,-28.194006,0,0F3B2D98-51FE-5265-3746-A0763DE31C98
73.84028,-3.062683,0,0F3B2D98-51FE-5265-3746-A0763DE31C98
73.63159,-2.7992983,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
-37.51644,-14.913697,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
-37.436947,-14.846378,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
-36.655556,-13.960496,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
-39.317955,7.2924,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
-39.218353,7.915742,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
-39.141045,7.960928,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
8.229492,-25.048796,0,0F3B2D98-51FE-5265-3746-A0763DE31C98
8.470164,-25.058868,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
9.398249,-25.049551,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
10.901518,-24.081638,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
11.528333,-24.15164,2,0F3B2D98-51FE-5265-3746-A0763DE31C98
11.869684,-24.198515,1,0F3B2D98-51FE-5265-3746-A0763DE31C98
23.018497,-31.41685,0,0F3B2D98-51FE-5265-3746-A0763DE31C98
23.249275,-31.154877,0,0F3B2D98-51FE-5265-3746-A0763DE31C98
23.544325,-30.815672,0,0F3B2D98-51FE-5265-3746-A0763DE31C98
-24.11163,25.026348,0,0F3B2D98-51FE-5265-3746-A0763DE31C98
-24.134525,25.013235,1,0F3B2D98-51FE-5265-3746-A0763DE31C98
-41.533604,-3.2442544,1,0F3B2D98-51FE-5265-3746-A0763DE31C98
30.632374,-19.995523,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
52.737564,-11.281944,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
68.343346,-1.5398962,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
68.45509,-1.3295525,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
57.0614,-21.4842,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
57.052444,-21.159378,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-61.333363,39.976658,2,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-61.20134,39.54758,2,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-61.070095,39.090057,2,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-0.32495633,62.82556,2,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-0.32134408,62.826714,2,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
15.391737,-12.153343,2,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
59.75047,20.05331,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
59.48347,20.00974,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
58.925987,19.939259,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
57.09392,20.402332,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
56.767025,20.441437,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
70.810455,-2.167619,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
60.96081,23.591072,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
60.94993,23.541084,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-37.628094,26.361095,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-38.262608,26.757767,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-38.60369,26.972036,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-38.985336,27.61467,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-39.14634,27.750597,2,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
41.820923,11.7716875,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
42.144836,11.800375,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
42.99355,11.912336,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
70.7312,-1.8297176,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
69.9527,0.14368188,0,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6
-78.98448,0.4175902,0,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-78.85744,0.7902876,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-78.82965,0.8470544,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-76.42077,11.88794,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-76.576195,11.996992,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-77.248856,12.695542,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-19.091822,10.185509,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-19.081835,10.107297,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
1.3611773,38.81529,0,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
1.8949498,-57.456074,0,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
0.024272839,-58.644352,0,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-4.791054,-47.452187,0,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
20.058102,47.17713,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
55.385033,1.7903306,0,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
46.538124,4.8697057,0,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
46.067608,4.9974785,0,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-65.96609,-1.4002472,0,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
-65.91708,-1.3995636,2,14027B3A-0AD6-CBA3-A600-42B3C0A4D933
